0000016.122,     50.4447591,   000047.418,087.917775,    45.6167574
    00034.65,      22.6343742, 32.02071059,   024.90175625, 5.795073
028.51089915,   000077.1082,     55.528302,     0034.4276929,    5.704025664
 3.74755062, 00000035.711,      72.88903646,      63.44463416,      00043.811498
    00049.263,  0000059.645,      78.719565,   00000090.984,     0049.2729
0008.31989,    00000097.092, 00073.959,4.5726414,  00054.7045
      14.1745555,      0012.92021,    0000075.1765,     00052.9945,     50.5566046
  59.3933841,   65.9143899, 0035.5111,   11.458848,49.51353989
   67.9421928,00013.4022,0000066.265,      0071.6905823,   000013.78983
 61.08126139,  000096.656,    46.761653,      000050.831,  00006.237462
  49.4054945,057.949276,     91.247502,     043.5803299, 91.27872093
     0062.462665,    026.5151,     000027.01087,     0000062.6285,   000021.49744
    20.97048035,026.1529143,  095.83158,    0056.2296,000096.3039
 0000011.225, 0029.87812,      0085.894163,   000012.1712,   00000048.22
     0028.48499, 000049.10402,     73.3873334, 000004.9566,   25.4115271
0037.7312276,    25.98868, 89.9251009, 000075.09592, 0097.9478
     84.91115,     053.0937,   84.85189546,  82.09289,     000010.4665
      0047.52273,054.31221217, 56.17760959,  015.9869,     00048.668638
    97.209866,00075.941778,     048.58616,      000032.001,     16.090858
  00000011.148,    0088.218, 015.8460146,000056.47204,   44.1168519
  00070.553, 0039.77822,000032.01667, 000046.81235,  0000074.66
24.45721351,071.71435511,    60.846089,   0000032.152, 00038.96936
  0000091.3659,     00056.511,  089.9946401, 0064.0884, 000021.74572
    31.9854174, 1.420155,   058.15588,   41.86537674,     41.958539
     00095.14213,      063.102471,    00030.233829, 63.28747228,    000001.5753
     75.53593452,0000070.7358, 099.144559,00000064.224,    0079.386
  0000061.915,  0077.125,27.5609011,  0000062.3591, 20.8965513
0038.417479,    000036.46646,   1.8697972,      000096.54869,  48.9976229
    0000015.8, 0000001.477,    6.003144251, 0000043.3348,     2.6219495
  00019.39443,    075.2343983,     00048.259,    000076.7663,00000045.827
   00000034.625,      19.17146,   062.13255,73.54768096,  00015.945
063.9229919,    0000078.9057,00000097.606,   043.41599,      81.8091296
      0043.8298087,     0081.1932802, 0065.065237, 33.74636322, 0065.40865
70.95749,92.3269838,  0005.81503, 4.974244965,0064.6285393
      053.77362,074.51684,016.21688,   00000082.121,     0000088.106
 83.969538,    0009.43076,0000007.0088, 052.7003048,    34.7651007
   000064.17146,    3.8627702,0021.727867,      000001.0092,  68.8279875
0000030.6653, 6.467779196, 60.1968166,      63.9543371,      0090.212
     0059.933076,   022.1205,  00039.552,     0087.213088,  0074.3747338
    0066.1993121,      000069.6012,089.2842806,      000091.07976, 0078.3928747
 00090.755759,   77.88911841,26.81821285,      040.802913,     0000070.227
    013.66188649,     85.31754485,   78.8428778,   73.19952, 000088.12577
  55.88396956, 15.469805,      0075.506,     53.50781,  000008.93468
